density,first_egress,first_interval_start,fixed_release,flow_id,frame_size,instances_per_hypercycle,kind,last_interval_start,period_ticks,relative_deadline_ticks,release_ticks,scale,scenario,self_collision,topology,tx_ticks
D090,S2_C10_M02,671,True,SC_S2_C10_M02,2000,4,SensorCyclic,60671,20000,15000,671,L,L_REDSTAR,False,REDSTAR,16
D090,S2_C10_M03,3729,True,SC_S2_C10_M03,2000,4,SensorCyclic,63729,20000,15000,3729,L,L_REDSTAR,False,REDSTAR,16
D090,S2_C10_M04,3515,True,SC_S2_C10_M04,2000,4,SensorCyclic,63515,20000,15000,3515,L,L_REDSTAR,False,REDSTAR,16
D090,S2_C11_M01,1758,True,SC_S2_C11_M01,2000,4,SensorCyclic,61758,20000,15000,1758,L,L_REDSTAR,False,REDSTAR,16
D090,S2_C11_M03,730,True,SC_S2_C11_M03,2000,4,SensorCyclic,60730,20000,15000,730,L,L_REDSTAR,False,REDSTAR,16
D090,S2_C11_M04,2339,True,SC_S2_C11_M04,2000,4,SensorCyclic,62339,20000,15000,2339,L,L_REDSTAR,False,REDSTAR,16
D090,S2_C12_M01,3298,True,SC_S2_C12_M01,2000,4,SensorCyclic,63298,20000,15000,3298,L,L_REDSTAR,False,REDSTAR,16
D090,S2_C12_M02,3315,True,SC_S2_C12_M02,2000,4,SensorCyclic,63315,20000,15000,3315,L,L_REDSTAR,False,REDSTAR,16
D090,S2_C12_M03,1267,True,SC_S2_C12_M03,2000,4,SensorCyclic,61267,20000,15000,1267,L,L_REDSTAR,False,REDSTAR,16
D090,S2_C13_M01,549,True,SC_S2_C13_M01,2000,4,SensorCyclic,60549,20000,15000,549,L,L_REDSTAR,False,REDSTAR,16
D090,S2_C13_M02,1561,True,SC_S2_C13_M02,2000,4,SensorCyclic,61561,20000,15000,1561,L,L_REDSTAR,False,REDSTAR,16
D090,S2_C13_M03,2669,True,SC_S2_C13_M03,2000,4,SensorCyclic,62669,20000,15000,2669,L,L_REDSTAR,False,REDSTAR,16
D090,S2_C13_M04,2459,True,SC_S2_C13_M04,2000,4,SensorCyclic,62459,20000,15000,2459,L,L_REDSTAR,False,REDSTAR,16
D090,S2_C14_M02,2977,True,SC_S2_C14_M02,2000,4,SensorCyclic,62977,20000,15000,2977,L,L_REDSTAR,False,REDSTAR,16
D090,S2_C14_M03,2019,True,SC_S2_C14_M03,2000,4,SensorCyclic,62019,20000,15000,2019,L,L_REDSTAR,False,REDSTAR,16
D090,S2_C14_M04,2050,True,SC_S2_C14_M04,2000,4,SensorCyclic,62050,20000,15000,2050,L,L_REDSTAR,False,REDSTAR,16
D090,S2_C15_M01,2517,True,SC_S2_C15_M01,2000,4,SensorCyclic,62517,20000,15000,2517,L,L_REDSTAR,False,REDSTAR,16
D090,S2_C15_M03,2217,True,SC_S2_C15_M03,2000,4,SensorCyclic,62217,20000,15000,2217,L,L_REDSTAR,False,REDSTAR,16
D090,S2_C15_M04,2164,True,SC_S2_C15_M04,2000,4,SensorCyclic,62164,20000,15000,2164,L,L_REDSTAR,False,REDSTAR,16
D090,S2_C16_M01,2003,True,SC_S2_C16_M01,2000,4,SensorCyclic,62003,20000,15000,2003,L,L_REDSTAR,False,REDSTAR,16
D090,S2_C16_M02,958,True,SC_S2_C16_M02,2000,4,SensorCyclic,60958,20000,15000,958,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C01_M01,3935,True,SC_S3_C01_M01,2000,4,SensorCyclic,63935,20000,15000,3935,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C01_M02,3770,True,SC_S3_C01_M02,2000,4,SensorCyclic,63770,20000,15000,3770,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C01_M03,36,True,SC_S3_C01_M03,2000,4,SensorCyclic,60036,20000,15000,36,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C01_M04,3785,True,SC_S3_C01_M04,2000,4,SensorCyclic,63785,20000,15000,3785,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C02_M01,3997,True,SC_S3_C02_M01,2000,4,SensorCyclic,63997,20000,15000,3997,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C02_M02,2494,True,SC_S3_C02_M02,2000,4,SensorCyclic,62494,20000,15000,2494,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C02_M03,2086,True,SC_S3_C02_M03,2000,4,SensorCyclic,62086,20000,15000,2086,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C02_M04,1675,True,SC_S3_C02_M04,2000,4,SensorCyclic,61675,20000,15000,1675,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C03_M01,3725,True,SC_S3_C03_M01,2000,4,SensorCyclic,63725,20000,15000,3725,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C03_M02,208,True,SC_S3_C03_M02,2000,4,SensorCyclic,60208,20000,15000,208,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C03_M03,3647,True,SC_S3_C03_M03,2000,4,SensorCyclic,63647,20000,15000,3647,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C03_M04,3730,True,SC_S3_C03_M04,2000,4,SensorCyclic,63730,20000,15000,3730,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C04_M01,523,True,SC_S3_C04_M01,2000,4,SensorCyclic,60523,20000,15000,523,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C04_M02,781,True,SC_S3_C04_M02,2000,4,SensorCyclic,60781,20000,15000,781,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C04_M03,3188,True,SC_S3_C04_M03,2000,4,SensorCyclic,63188,20000,15000,3188,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C04_M04,1423,True,SC_S3_C04_M04,2000,4,SensorCyclic,61423,20000,15000,1423,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C05_M01,31,True,SC_S3_C05_M01,2000,4,SensorCyclic,60031,20000,15000,31,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C05_M02,3254,True,SC_S3_C05_M02,2000,4,SensorCyclic,63254,20000,15000,3254,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C05_M03,2021,True,SC_S3_C05_M03,2000,4,SensorCyclic,62021,20000,15000,2021,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C05_M04,389,True,SC_S3_C05_M04,2000,4,SensorCyclic,60389,20000,15000,389,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C06_M01,3426,True,SC_S3_C06_M01,2000,4,SensorCyclic,63426,20000,15000,3426,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C06_M02,3165,True,SC_S3_C06_M02,2000,4,SensorCyclic,63165,20000,15000,3165,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C06_M03,2580,True,SC_S3_C06_M03,2000,4,SensorCyclic,62580,20000,15000,2580,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C06_M04,2205,True,SC_S3_C06_M04,2000,4,SensorCyclic,62205,20000,15000,2205,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C07_M01,766,True,SC_S3_C07_M01,2000,4,SensorCyclic,60766,20000,15000,766,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C07_M02,1126,True,SC_S3_C07_M02,2000,4,SensorCyclic,61126,20000,15000,1126,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C07_M03,2476,True,SC_S3_C07_M03,2000,4,SensorCyclic,62476,20000,15000,2476,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C07_M04,3354,True,SC_S3_C07_M04,2000,4,SensorCyclic,63354,20000,15000,3354,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C08_M02,463,True,SC_S3_C08_M02,2000,4,SensorCyclic,60463,20000,15000,463,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C08_M03,1112,True,SC_S3_C08_M03,2000,4,SensorCyclic,61112,20000,15000,1112,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C08_M04,3694,True,SC_S3_C08_M04,2000,4,SensorCyclic,63694,20000,15000,3694,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C09_M02,1801,True,SC_S3_C09_M02,2000,4,SensorCyclic,61801,20000,15000,1801,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C09_M03,2841,True,SC_S3_C09_M03,2000,4,SensorCyclic,62841,20000,15000,2841,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C09_M04,217,True,SC_S3_C09_M04,2000,4,SensorCyclic,60217,20000,15000,217,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C10_M01,1750,True,SC_S3_C10_M01,2000,4,SensorCyclic,61750,20000,15000,1750,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C10_M02,2870,True,SC_S3_C10_M02,2000,4,SensorCyclic,62870,20000,15000,2870,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C10_M03,1959,True,SC_S3_C10_M03,2000,4,SensorCyclic,61959,20000,15000,1959,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C10_M04,502,True,SC_S3_C10_M04,2000,4,SensorCyclic,60502,20000,15000,502,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C11_M01,2440,True,SC_S3_C11_M01,2000,4,SensorCyclic,62440,20000,15000,2440,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C11_M04,3467,True,SC_S3_C11_M04,2000,4,SensorCyclic,63467,20000,15000,3467,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C12_M01,862,True,SC_S3_C12_M01,2000,4,SensorCyclic,60862,20000,15000,862,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C12_M02,2985,True,SC_S3_C12_M02,2000,4,SensorCyclic,62985,20000,15000,2985,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C12_M03,2620,True,SC_S3_C12_M03,2000,4,SensorCyclic,62620,20000,15000,2620,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C12_M04,1155,True,SC_S3_C12_M04,2000,4,SensorCyclic,61155,20000,15000,1155,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C13_M01,311,True,SC_S3_C13_M01,2000,4,SensorCyclic,60311,20000,15000,311,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C13_M02,1387,True,SC_S3_C13_M02,2000,4,SensorCyclic,61387,20000,15000,1387,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C13_M04,2866,True,SC_S3_C13_M04,2000,4,SensorCyclic,62866,20000,15000,2866,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C14_M01,1662,True,SC_S3_C14_M01,2000,4,SensorCyclic,61662,20000,15000,1662,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C14_M02,3699,True,SC_S3_C14_M02,2000,4,SensorCyclic,63699,20000,15000,3699,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C14_M04,3841,True,SC_S3_C14_M04,2000,4,SensorCyclic,63841,20000,15000,3841,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C15_M01,2162,True,SC_S3_C15_M01,2000,4,SensorCyclic,62162,20000,15000,2162,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C15_M02,1456,True,SC_S3_C15_M02,2000,4,SensorCyclic,61456,20000,15000,1456,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C15_M03,483,True,SC_S3_C15_M03,2000,4,SensorCyclic,60483,20000,15000,483,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C15_M04,316,True,SC_S3_C15_M04,2000,4,SensorCyclic,60316,20000,15000,316,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C16_M01,2663,True,SC_S3_C16_M01,2000,4,SensorCyclic,62663,20000,15000,2663,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C16_M02,675,True,SC_S3_C16_M02,2000,4,SensorCyclic,60675,20000,15000,675,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C16_M03,411,True,SC_S3_C16_M03,2000,4,SensorCyclic,60411,20000,15000,411,L,L_REDSTAR,False,REDSTAR,16
D090,S3_C16_M04,1196,True,SC_S3_C16_M04,2000,4,SensorCyclic,61196,20000,15000,1196,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C01_M01,1144,True,SC_S4_C01_M01,2000,4,SensorCyclic,61144,20000,15000,1144,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C01_M02,2017,True,SC_S4_C01_M02,2000,4,SensorCyclic,62017,20000,15000,2017,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C01_M03,2704,True,SC_S4_C01_M03,2000,4,SensorCyclic,62704,20000,15000,2704,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C01_M04,2164,True,SC_S4_C01_M04,2000,4,SensorCyclic,62164,20000,15000,2164,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C02_M01,1576,True,SC_S4_C02_M01,2000,4,SensorCyclic,61576,20000,15000,1576,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C02_M02,2953,True,SC_S4_C02_M02,2000,4,SensorCyclic,62953,20000,15000,2953,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C02_M03,3415,True,SC_S4_C02_M03,2000,4,SensorCyclic,63415,20000,15000,3415,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C02_M04,3945,True,SC_S4_C02_M04,2000,4,SensorCyclic,63945,20000,15000,3945,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C03_M01,2786,True,SC_S4_C03_M01,2000,4,SensorCyclic,62786,20000,15000,2786,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C03_M02,1953,True,SC_S4_C03_M02,2000,4,SensorCyclic,61953,20000,15000,1953,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C03_M03,1747,True,SC_S4_C03_M03,2000,4,SensorCyclic,61747,20000,15000,1747,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C03_M04,1973,True,SC_S4_C03_M04,2000,4,SensorCyclic,61973,20000,15000,1973,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C04_M01,3347,True,SC_S4_C04_M01,2000,4,SensorCyclic,63347,20000,15000,3347,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C04_M02,91,True,SC_S4_C04_M02,2000,4,SensorCyclic,60091,20000,15000,91,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C04_M03,892,True,SC_S4_C04_M03,2000,4,SensorCyclic,60892,20000,15000,892,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C04_M04,3340,True,SC_S4_C04_M04,2000,4,SensorCyclic,63340,20000,15000,3340,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C05_M01,378,True,SC_S4_C05_M01,2000,4,SensorCyclic,60378,20000,15000,378,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C05_M02,3285,True,SC_S4_C05_M02,2000,4,SensorCyclic,63285,20000,15000,3285,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C05_M03,432,True,SC_S4_C05_M03,2000,4,SensorCyclic,60432,20000,15000,432,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C06_M01,23,True,SC_S4_C06_M01,2000,4,SensorCyclic,60023,20000,15000,23,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C06_M02,2708,True,SC_S4_C06_M02,2000,4,SensorCyclic,62708,20000,15000,2708,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C06_M03,1266,True,SC_S4_C06_M03,2000,4,SensorCyclic,61266,20000,15000,1266,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C06_M04,2738,True,SC_S4_C06_M04,2000,4,SensorCyclic,62738,20000,15000,2738,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C07_M01,775,True,SC_S4_C07_M01,2000,4,SensorCyclic,60775,20000,15000,775,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C07_M02,253,True,SC_S4_C07_M02,2000,4,SensorCyclic,60253,20000,15000,253,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C07_M03,439,True,SC_S4_C07_M03,2000,4,SensorCyclic,60439,20000,15000,439,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C07_M04,1586,True,SC_S4_C07_M04,2000,4,SensorCyclic,61586,20000,15000,1586,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C08_M01,3961,True,SC_S4_C08_M01,2000,4,SensorCyclic,63961,20000,15000,3961,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C08_M03,2155,True,SC_S4_C08_M03,2000,4,SensorCyclic,62155,20000,15000,2155,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C08_M04,3892,True,SC_S4_C08_M04,2000,4,SensorCyclic,63892,20000,15000,3892,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C09_M01,292,True,SC_S4_C09_M01,2000,4,SensorCyclic,60292,20000,15000,292,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C09_M02,898,True,SC_S4_C09_M02,2000,4,SensorCyclic,60898,20000,15000,898,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C09_M03,687,True,SC_S4_C09_M03,2000,4,SensorCyclic,60687,20000,15000,687,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C09_M04,3750,True,SC_S4_C09_M04,2000,4,SensorCyclic,63750,20000,15000,3750,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C10_M01,2255,True,SC_S4_C10_M01,2000,4,SensorCyclic,62255,20000,15000,2255,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C10_M03,149,True,SC_S4_C10_M03,2000,4,SensorCyclic,60149,20000,15000,149,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C10_M04,2256,True,SC_S4_C10_M04,2000,4,SensorCyclic,62256,20000,15000,2256,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C11_M02,3311,True,SC_S4_C11_M02,2000,4,SensorCyclic,63311,20000,15000,3311,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C11_M03,3387,True,SC_S4_C11_M03,2000,4,SensorCyclic,63387,20000,15000,3387,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C11_M04,2390,True,SC_S4_C11_M04,2000,4,SensorCyclic,62390,20000,15000,2390,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C12_M01,3976,True,SC_S4_C12_M01,2000,4,SensorCyclic,63976,20000,15000,3976,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C12_M02,546,True,SC_S4_C12_M02,2000,4,SensorCyclic,60546,20000,15000,546,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C12_M03,1534,True,SC_S4_C12_M03,2000,4,SensorCyclic,61534,20000,15000,1534,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C12_M04,1790,True,SC_S4_C12_M04,2000,4,SensorCyclic,61790,20000,15000,1790,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C13_M01,3565,True,SC_S4_C13_M01,2000,4,SensorCyclic,63565,20000,15000,3565,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C13_M02,1121,True,SC_S4_C13_M02,2000,4,SensorCyclic,61121,20000,15000,1121,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C13_M03,2916,True,SC_S4_C13_M03,2000,4,SensorCyclic,62916,20000,15000,2916,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C14_M01,2677,True,SC_S4_C14_M01,2000,4,SensorCyclic,62677,20000,15000,2677,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C14_M02,340,True,SC_S4_C14_M02,2000,4,SensorCyclic,60340,20000,15000,340,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C14_M03,495,True,SC_S4_C14_M03,2000,4,SensorCyclic,60495,20000,15000,495,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C14_M04,425,True,SC_S4_C14_M04,2000,4,SensorCyclic,60425,20000,15000,425,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C15_M01,2621,True,SC_S4_C15_M01,2000,4,SensorCyclic,62621,20000,15000,2621,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C15_M02,1815,True,SC_S4_C15_M02,2000,4,SensorCyclic,61815,20000,15000,1815,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C15_M04,2668,True,SC_S4_C15_M04,2000,4,SensorCyclic,62668,20000,15000,2668,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C16_M01,3241,True,SC_S4_C16_M01,2000,4,SensorCyclic,63241,20000,15000,3241,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C16_M02,2304,True,SC_S4_C16_M02,2000,4,SensorCyclic,62304,20000,15000,2304,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C16_M03,1798,True,SC_S4_C16_M03,2000,4,SensorCyclic,61798,20000,15000,1798,L,L_REDSTAR,False,REDSTAR,16
D090,S4_C16_M04,2890,True,SC_S4_C16_M04,2000,4,SensorCyclic,62890,20000,15000,2890,L,L_REDSTAR,False,REDSTAR,16
D090,S1_C01_M02,525,True,SF_S1_C01_M02,1375,16,SensorFast,75525,5000,4000,525,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C01_M03,210,True,SF_S1_C01_M03,1375,16,SensorFast,75210,5000,4000,210,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C01_M04,490,True,SF_S1_C01_M04,1375,16,SensorFast,75490,5000,4000,490,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C02_M01,267,True,SF_S1_C02_M01,1375,16,SensorFast,75267,5000,4000,267,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C02_M02,286,True,SF_S1_C02_M02,1375,16,SensorFast,75286,5000,4000,286,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C02_M03,255,True,SF_S1_C02_M03,1375,16,SensorFast,75255,5000,4000,255,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C03_M01,767,True,SF_S1_C03_M01,1375,16,SensorFast,75767,5000,4000,767,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C03_M02,468,True,SF_S1_C03_M02,1375,16,SensorFast,75468,5000,4000,468,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C03_M03,594,True,SF_S1_C03_M03,1375,16,SensorFast,75594,5000,4000,594,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C03_M04,403,True,SF_S1_C03_M04,1375,16,SensorFast,75403,5000,4000,403,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C04_M01,831,True,SF_S1_C04_M01,1375,16,SensorFast,75831,5000,4000,831,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C04_M02,22,True,SF_S1_C04_M02,1375,16,SensorFast,75022,5000,4000,22,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C04_M04,889,True,SF_S1_C04_M04,1375,16,SensorFast,75889,5000,4000,889,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C05_M01,184,True,SF_S1_C05_M01,1375,16,SensorFast,75184,5000,4000,184,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C05_M02,202,True,SF_S1_C05_M02,1375,16,SensorFast,75202,5000,4000,202,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C05_M03,30,True,SF_S1_C05_M03,1375,16,SensorFast,75030,5000,4000,30,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C05_M04,382,True,SF_S1_C05_M04,1375,16,SensorFast,75382,5000,4000,382,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C06_M01,939,True,SF_S1_C06_M01,1375,16,SensorFast,75939,5000,4000,939,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C06_M02,915,True,SF_S1_C06_M02,1375,16,SensorFast,75915,5000,4000,915,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C06_M03,425,True,SF_S1_C06_M03,1375,16,SensorFast,75425,5000,4000,425,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C07_M02,823,True,SF_S1_C07_M02,1375,16,SensorFast,75823,5000,4000,823,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C07_M03,787,True,SF_S1_C07_M03,1375,16,SensorFast,75787,5000,4000,787,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C07_M04,713,True,SF_S1_C07_M04,1375,16,SensorFast,75713,5000,4000,713,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C08_M01,848,True,SF_S1_C08_M01,1375,16,SensorFast,75848,5000,4000,848,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C08_M02,914,True,SF_S1_C08_M02,1375,16,SensorFast,75914,5000,4000,914,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C08_M03,838,True,SF_S1_C08_M03,1375,16,SensorFast,75838,5000,4000,838,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C08_M04,277,True,SF_S1_C08_M04,1375,16,SensorFast,75277,5000,4000,277,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C09_M01,268,True,SF_S1_C09_M01,1375,16,SensorFast,75268,5000,4000,268,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C09_M02,414,True,SF_S1_C09_M02,1375,16,SensorFast,75414,5000,4000,414,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C09_M03,493,True,SF_S1_C09_M03,1375,16,SensorFast,75493,5000,4000,493,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C09_M04,409,True,SF_S1_C09_M04,1375,16,SensorFast,75409,5000,4000,409,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C10_M01,418,True,SF_S1_C10_M01,1375,16,SensorFast,75418,5000,4000,418,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C10_M02,738,True,SF_S1_C10_M02,1375,16,SensorFast,75738,5000,4000,738,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C10_M03,337,True,SF_S1_C10_M03,1375,16,SensorFast,75337,5000,4000,337,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C10_M04,405,True,SF_S1_C10_M04,1375,16,SensorFast,75405,5000,4000,405,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C11_M02,169,True,SF_S1_C11_M02,1375,16,SensorFast,75169,5000,4000,169,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C11_M03,709,True,SF_S1_C11_M03,1375,16,SensorFast,75709,5000,4000,709,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C11_M04,652,True,SF_S1_C11_M04,1375,16,SensorFast,75652,5000,4000,652,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C12_M01,707,True,SF_S1_C12_M01,1375,16,SensorFast,75707,5000,4000,707,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C12_M02,129,True,SF_S1_C12_M02,1375,16,SensorFast,75129,5000,4000,129,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C12_M03,751,True,SF_S1_C12_M03,1375,16,SensorFast,75751,5000,4000,751,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C12_M04,715,True,SF_S1_C12_M04,1375,16,SensorFast,75715,5000,4000,715,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C13_M01,730,True,SF_S1_C13_M01,1375,16,SensorFast,75730,5000,4000,730,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C13_M02,806,True,SF_S1_C13_M02,1375,16,SensorFast,75806,5000,4000,806,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C13_M03,464,True,SF_S1_C13_M03,1375,16,SensorFast,75464,5000,4000,464,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C13_M04,215,True,SF_S1_C13_M04,1375,16,SensorFast,75215,5000,4000,215,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C14_M01,817,True,SF_S1_C14_M01,1375,16,SensorFast,75817,5000,4000,817,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C14_M02,160,True,SF_S1_C14_M02,1375,16,SensorFast,75160,5000,4000,160,L,L_REDSTAR,False,REDSTAR,11
D090,S1_C14_M03,24,True,SF_S1_C14_M03,1375,16,SensorFast,75024,5000,4000,24,L,L_REDSTAR,False,REDSTAR,11
