link,q_num,rate,t_proc,t_prop
"(596, 594)",8,1,0,0
"(595, 596)",8,1,0,0
"(596, 595)",8,1,0,0
"(595, 597)",8,1,0,0
"(597, 595)",8,1,0,0
"(596, 597)",8,1,0,0
"(597, 596)",8,1,0,0
"(596, 598)",8,1,0,0
"(598, 596)",8,1,0,0
"(597, 598)",8,1,0,0
"(598, 597)",8,1,0,0
"(597, 599)",8,1,0,0
"(599, 597)",8,1,0,0
"(598, 599)",8,1,0,0
"(599, 598)",8,1,0,0
"(598, 600)",8,1,0,0
"(600, 598)",8,1,0,0
"(599, 600)",8,1,0,0
"(600, 599)",8,1,0,0
"(599, 601)",8,1,0,0
"(601, 599)",8,1,0,0
"(600, 601)",8,1,0,0
"(601, 600)",8,1,0,0
"(600, 602)",8,1,0,0
"(602, 600)",8,1,0,0
"(601, 602)",8,1,0,0
"(602, 601)",8,1,0,0
"(601, 603)",8,1,0,0
"(603, 601)",8,1,0,0
"(602, 603)",8,1,0,0
"(603, 602)",8,1,0,0
"(602, 604)",8,1,0,0
"(604, 602)",8,1,0,0
"(603, 604)",8,1,0,0
"(604, 603)",8,1,0,0
"(603, 605)",8,1,0,0
"(605, 603)",8,1,0,0
"(604, 605)",8,1,0,0
"(605, 604)",8,1,0,0
"(604, 606)",8,1,0,0
"(606, 604)",8,1,0,0
"(605, 606)",8,1,0,0
"(606, 605)",8,1,0,0
"(605, 607)",8,1,0,0
"(607, 605)",8,1,0,0
"(606, 607)",8,1,0,0
"(607, 606)",8,1,0,0
"(606, 608)",8,1,0,0
"(608, 606)",8,1,0,0
"(607, 608)",8,1,0,0
"(608, 607)",8,1,0,0
"(607, 609)",8,1,0,0
"(609, 607)",8,1,0,0
"(608, 609)",8,1,0,0
"(609, 608)",8,1,0,0
"(608, 610)",8,1,0,0
"(610, 608)",8,1,0,0
"(609, 610)",8,1,0,0
"(610, 609)",8,1,0,0
"(609, 611)",8,1,0,0
"(611, 609)",8,1,0,0
"(610, 611)",8,1,0,0
"(611, 610)",8,1,0,0
"(610, 612)",8,1,0,0
"(612, 610)",8,1,0,0
"(611, 612)",8,1,0,0
"(612, 611)",8,1,0,0
"(611, 613)",8,1,0,0
"(613, 611)",8,1,0,0
"(612, 613)",8,1,0,0
"(613, 612)",8,1,0,0
"(612, 614)",8,1,0,0
"(614, 612)",8,1,0,0
"(613, 614)",8,1,0,0
"(614, 613)",8,1,0,0
"(613, 615)",8,1,0,0
"(615, 613)",8,1,0,0
"(614, 615)",8,1,0,0
"(615, 614)",8,1,0,0
"(614, 616)",8,1,0,0
"(616, 614)",8,1,0,0
"(615, 616)",8,1,0,0
"(616, 615)",8,1,0,0
"(615, 617)",8,1,0,0
"(617, 615)",8,1,0,0
"(616, 617)",8,1,0,0
"(617, 616)",8,1,0,0
"(616, 618)",8,1,0,0
"(618, 616)",8,1,0,0
"(617, 618)",8,1,0,0
"(618, 617)",8,1,0,0
"(617, 619)",8,1,0,0
"(619, 617)",8,1,0,0
"(618, 619)",8,1,0,0
"(619, 618)",8,1,0,0
"(618, 620)",8,1,0,0
"(620, 618)",8,1,0,0
"(619, 620)",8,1,0,0
"(620, 619)",8,1,0,0
"(619, 621)",8,1,0,0
"(621, 619)",8,1,0,0
"(620, 621)",8,1,0,0
"(621, 620)",8,1,0,0
"(620, 622)",8,1,0,0
"(622, 620)",8,1,0,0
"(621, 622)",8,1,0,0
"(622, 621)",8,1,0,0
"(621, 623)",8,1,0,0
"(623, 621)",8,1,0,0
"(622, 623)",8,1,0,0
"(623, 622)",8,1,0,0
"(622, 624)",8,1,0,0
"(624, 622)",8,1,0,0
"(623, 624)",8,1,0,0
"(624, 623)",8,1,0,0
"(623, 625)",8,1,0,0
"(625, 623)",8,1,0,0
"(624, 625)",8,1,0,0
"(625, 624)",8,1,0,0
"(624, 626)",8,1,0,0
"(626, 624)",8,1,0,0
"(625, 626)",8,1,0,0
"(626, 625)",8,1,0,0
"(625, 627)",8,1,0,0
"(627, 625)",8,1,0,0
"(626, 627)",8,1,0,0
"(627, 626)",8,1,0,0
"(626, 628)",8,1,0,0
"(628, 626)",8,1,0,0
"(627, 628)",8,1,0,0
"(628, 627)",8,1,0,0
"(627, 629)",8,1,0,0
"(629, 627)",8,1,0,0
"(628, 629)",8,1,0,0
"(629, 628)",8,1,0,0
"(628, 630)",8,1,0,0
"(630, 628)",8,1,0,0
"(629, 630)",8,1,0,0
"(630, 629)",8,1,0,0
"(629, 631)",8,1,0,0
"(631, 629)",8,1,0,0
"(630, 631)",8,1,0,0
"(631, 630)",8,1,0,0
"(630, 632)",8,1,0,0
"(632, 630)",8,1,0,0
"(631, 632)",8,1,0,0
"(632, 631)",8,1,0,0
"(631, 633)",8,1,0,0
"(633, 631)",8,1,0,0
"(632, 633)",8,1,0,0
"(633, 632)",8,1,0,0
"(632, 634)",8,1,0,0
"(634, 632)",8,1,0,0
"(633, 634)",8,1,0,0
"(634, 633)",8,1,0,0
"(633, 635)",8,1,0,0
"(635, 633)",8,1,0,0
"(634, 635)",8,1,0,0
"(635, 634)",8,1,0,0
"(634, 636)",8,1,0,0
"(636, 634)",8,1,0,0
"(635, 636)",8,1,0,0
"(636, 635)",8,1,0,0
"(635, 637)",8,1,0,0
"(637, 635)",8,1,0,0
"(636, 637)",8,1,0,0
"(637, 636)",8,1,0,0
"(636, 638)",8,1,0,0
"(638, 636)",8,1,0,0
"(637, 638)",8,1,0,0
"(638, 637)",8,1,0,0
"(637, 639)",8,1,0,0
"(639, 637)",8,1,0,0
"(638, 639)",8,1,0,0
"(639, 638)",8,1,0,0
"(638, 640)",8,1,0,0
"(640, 638)",8,1,0,0
"(639, 640)",8,1,0,0
"(640, 639)",8,1,0,0
"(639, 641)",8,1,0,0
"(641, 639)",8,1,0,0
"(640, 641)",8,1,0,0
"(641, 640)",8,1,0,0
"(640, 642)",8,1,0,0
"(642, 640)",8,1,0,0
"(641, 642)",8,1,0,0
"(642, 641)",8,1,0,0
"(641, 643)",8,1,0,0
"(643, 641)",8,1,0,0
"(642, 643)",8,1,0,0
"(643, 642)",8,1,0,0
"(642, 644)",8,1,0,0
"(644, 642)",8,1,0,0
"(643, 644)",8,1,0,0
"(644, 643)",8,1,0,0
"(643, 645)",8,1,0,0
"(645, 643)",8,1,0,0
"(644, 645)",8,1,0,0
"(645, 644)",8,1,0,0
"(644, 646)",8,1,0,0
"(646, 644)",8,1,0,0
"(645, 646)",8,1,0,0
"(646, 645)",8,1,0,0
"(645, 647)",8,1,0,0
"(647, 645)",8,1,0,0
"(646, 647)",8,1,0,0
"(647, 646)",8,1,0,0
"(646, 648)",8,1,0,0
"(648, 646)",8,1,0,0
"(647, 648)",8,1,0,0
"(648, 647)",8,1,0,0
"(647, 649)",8,1,0,0
"(649, 647)",8,1,0,0
"(648, 649)",8,1,0,0
"(649, 648)",8,1,0,0
"(648, 650)",8,1,0,0
"(650, 648)",8,1,0,0
"(649, 650)",8,1,0,0
"(650, 649)",8,1,0,0
"(649, 651)",8,1,0,0
"(651, 649)",8,1,0,0
"(650, 651)",8,1,0,0
"(651, 650)",8,1,0,0
"(650, 652)",8,1,0,0
"(652, 650)",8,1,0,0
"(651, 652)",8,1,0,0
"(652, 651)",8,1,0,0
"(651, 653)",8,1,0,0
"(653, 651)",8,1,0,0
"(652, 653)",8,1,0,0
"(653, 652)",8,1,0,0
"(652, 654)",8,1,0,0
"(654, 652)",8,1,0,0
"(653, 654)",8,1,0,0
"(654, 653)",8,1,0,0
"(653, 655)",8,1,0,0
"(655, 653)",8,1,0,0
"(654, 655)",8,1,0,0
"(655, 654)",8,1,0,0
"(654, 656)",8,1,0,0
"(656, 654)",8,1,0,0
"(655, 656)",8,1,0,0
"(656, 655)",8,1,0,0
"(655, 657)",8,1,0,0
"(657, 655)",8,1,0,0
"(656, 657)",8,1,0,0
"(657, 656)",8,1,0,0
"(656, 658)",8,1,0,0
"(658, 656)",8,1,0,0
"(657, 658)",8,1,0,0
"(658, 657)",8,1,0,0
"(657, 659)",8,1,0,0
"(659, 657)",8,1,0,0
"(658, 659)",8,1,0,0
"(659, 658)",8,1,0,0
"(658, 660)",8,1,0,0
"(660, 658)",8,1,0,0
"(659, 660)",8,1,0,0
"(660, 659)",8,1,0,0
"(659, 661)",8,1,0,0
"(661, 659)",8,1,0,0
"(660, 661)",8,1,0,0
"(661, 660)",8,1,0,0
"(660, 662)",8,1,0,0
"(662, 660)",8,1,0,0
"(661, 662)",8,1,0,0
"(662, 661)",8,1,0,0
"(661, 663)",8,1,0,0
"(663, 661)",8,1,0,0
"(662, 663)",8,1,0,0
"(663, 662)",8,1,0,0
"(662, 664)",8,1,0,0
"(664, 662)",8,1,0,0
"(663, 664)",8,1,0,0
"(664, 663)",8,1,0,0
"(663, 665)",8,1,0,0
"(665, 663)",8,1,0,0
"(664, 665)",8,1,0,0
"(665, 664)",8,1,0,0
"(664, 666)",8,1,0,0
"(666, 664)",8,1,0,0
"(665, 666)",8,1,0,0
"(666, 665)",8,1,0,0
"(665, 667)",8,1,0,0
"(667, 665)",8,1,0,0
"(666, 667)",8,1,0,0
"(667, 666)",8,1,0,0
"(666, 668)",8,1,0,0
"(668, 666)",8,1,0,0
"(667, 668)",8,1,0,0
"(668, 667)",8,1,0,0
"(667, 669)",8,1,0,0
"(669, 667)",8,1,0,0
"(668, 669)",8,1,0,0
"(669, 668)",8,1,0,0
"(668, 670)",8,1,0,0
"(670, 668)",8,1,0,0
"(669, 670)",8,1,0,0
"(670, 669)",8,1,0,0
"(669, 671)",8,1,0,0
"(671, 669)",8,1,0,0
"(670, 671)",8,1,0,0
"(671, 670)",8,1,0,0
"(670, 672)",8,1,0,0
"(672, 670)",8,1,0,0
"(671, 672)",8,1,0,0
"(672, 671)",8,1,0,0
"(671, 673)",8,1,0,0
"(673, 671)",8,1,0,0
"(672, 673)",8,1,0,0
"(673, 672)",8,1,0,0
"(672, 674)",8,1,0,0
"(674, 672)",8,1,0,0
"(673, 674)",8,1,0,0
"(674, 673)",8,1,0,0
"(673, 675)",8,1,0,0
"(675, 673)",8,1,0,0
"(674, 675)",8,1,0,0
"(675, 674)",8,1,0,0
"(674, 676)",8,1,0,0
"(676, 674)",8,1,0,0
"(675, 676)",8,1,0,0
"(676, 675)",8,1,0,0
"(675, 677)",8,1,0,0
"(677, 675)",8,1,0,0
"(676, 677)",8,1,0,0
"(677, 676)",8,1,0,0
"(676, 678)",8,1,0,0
"(678, 676)",8,1,0,0
"(677, 678)",8,1,0,0
"(678, 677)",8,1,0,0
"(677, 679)",8,1,0,0
"(679, 677)",8,1,0,0
"(678, 679)",8,1,0,0
"(679, 678)",8,1,0,0
"(678, 680)",8,1,0,0
"(680, 678)",8,1,0,0
"(679, 680)",8,1,0,0
"(680, 679)",8,1,0,0
"(679, 681)",8,1,0,0
"(681, 679)",8,1,0,0
"(680, 681)",8,1,0,0
"(681, 680)",8,1,0,0
"(680, 682)",8,1,0,0
"(682, 680)",8,1,0,0
"(681, 682)",8,1,0,0
"(682, 681)",8,1,0,0
"(681, 683)",8,1,0,0
"(683, 681)",8,1,0,0
"(682, 683)",8,1,0,0
"(683, 682)",8,1,0,0
"(682, 684)",8,1,0,0
"(684, 682)",8,1,0,0
"(683, 684)",8,1,0,0
"(684, 683)",8,1,0,0
"(683, 685)",8,1,0,0
"(685, 683)",8,1,0,0
"(684, 685)",8,1,0,0
"(685, 684)",8,1,0,0
"(684, 686)",8,1,0,0
"(686, 684)",8,1,0,0
"(685, 686)",8,1,0,0
"(686, 685)",8,1,0,0
"(685, 687)",8,1,0,0
"(687, 685)",8,1,0,0
"(686, 687)",8,1,0,0
"(687, 686)",8,1,0,0
"(686, 688)",8,1,0,0
"(688, 686)",8,1,0,0
"(687, 688)",8,1,0,0
"(688, 687)",8,1,0,0
"(687, 689)",8,1,0,0
"(689, 687)",8,1,0,0
"(688, 689)",8,1,0,0
"(689, 688)",8,1,0,0
"(688, 690)",8,1,0,0
"(690, 688)",8,1,0,0
"(689, 690)",8,1,0,0
"(690, 689)",8,1,0,0
"(689, 691)",8,1,0,0
"(691, 689)",8,1,0,0
"(690, 691)",8,1,0,0
"(691, 690)",8,1,0,0
"(690, 692)",8,1,0,0
"(692, 690)",8,1,0,0
"(691, 692)",8,1,0,0
"(692, 691)",8,1,0,0
"(691, 693)",8,1,0,0
"(693, 691)",8,1,0,0
"(692, 693)",8,1,0,0
"(693, 692)",8,1,0,0
"(692, 694)",8,1,0,0
"(694, 692)",8,1,0,0
"(693, 694)",8,1,0,0
"(694, 693)",8,1,0,0
"(693, 695)",8,1,0,0
"(695, 693)",8,1,0,0
"(694, 695)",8,1,0,0
"(695, 694)",8,1,0,0
"(694, 696)",8,1,0,0
"(696, 694)",8,1,0,0
"(695, 696)",8,1,0,0
"(696, 695)",8,1,0,0
"(695, 697)",8,1,0,0
"(697, 695)",8,1,0,0
"(696, 697)",8,1,0,0
"(697, 696)",8,1,0,0
"(696, 698)",8,1,0,0
"(698, 696)",8,1,0,0
"(697, 698)",8,1,0,0
"(698, 697)",8,1,0,0
"(697, 699)",8,1,0,0
"(699, 697)",8,1,0,0
"(698, 699)",8,1,0,0
"(699, 698)",8,1,0,0
"(698, 700)",8,1,0,0
"(700, 698)",8,1,0,0
"(699, 700)",8,1,0,0
"(700, 699)",8,1,0,0
"(699, 701)",8,1,0,0
"(701, 699)",8,1,0,0
"(700, 701)",8,1,0,0
"(701, 700)",8,1,0,0
"(700, 702)",8,1,0,0
"(702, 700)",8,1,0,0
"(701, 702)",8,1,0,0
"(702, 701)",8,1,0,0
"(701, 703)",8,1,0,0
"(703, 701)",8,1,0,0
"(702, 703)",8,1,0,0
"(703, 702)",8,1,0,0
"(702, 704)",8,1,0,0
"(704, 702)",8,1,0,0
"(703, 704)",8,1,0,0
"(704, 703)",8,1,0,0
"(703, 705)",8,1,0,0
"(705, 703)",8,1,0,0
"(704, 705)",8,1,0,0
"(705, 704)",8,1,0,0
"(704, 706)",8,1,0,0
"(706, 704)",8,1,0,0
"(705, 706)",8,1,0,0
"(706, 705)",8,1,0,0
"(705, 707)",8,1,0,0
"(707, 705)",8,1,0,0
"(706, 707)",8,1,0,0
"(707, 706)",8,1,0,0
"(706, 708)",8,1,0,0
"(708, 706)",8,1,0,0
"(707, 708)",8,1,0,0
"(708, 707)",8,1,0,0
"(707, 709)",8,1,0,0
"(709, 707)",8,1,0,0
"(708, 709)",8,1,0,0
"(709, 708)",8,1,0,0
"(708, 710)",8,1,0,0
"(710, 708)",8,1,0,0
"(709, 710)",8,1,0,0
"(710, 709)",8,1,0,0
"(709, 711)",8,1,0,0
"(711, 709)",8,1,0,0
"(710, 711)",8,1,0,0
"(711, 710)",8,1,0,0
"(710, 712)",8,1,0,0
"(712, 710)",8,1,0,0
"(711, 712)",8,1,0,0
"(712, 711)",8,1,0,0
"(711, 713)",8,1,0,0
"(713, 711)",8,1,0,0
"(712, 713)",8,1,0,0
"(713, 712)",8,1,0,0
"(712, 714)",8,1,0,0
"(714, 712)",8,1,0,0
"(713, 714)",8,1,0,0
"(714, 713)",8,1,0,0
"(713, 715)",8,1,0,0
"(715, 713)",8,1,0,0
"(714, 715)",8,1,0,0
"(715, 714)",8,1,0,0
"(714, 716)",8,1,0,0
"(716, 714)",8,1,0,0
"(715, 716)",8,1,0,0
"(716, 715)",8,1,0,0
"(715, 717)",8,1,0,0
"(717, 715)",8,1,0,0
"(716, 717)",8,1,0,0
"(717, 716)",8,1,0,0
"(716, 718)",8,1,0,0
"(718, 716)",8,1,0,0
"(717, 718)",8,1,0,0
"(718, 717)",8,1,0,0
"(717, 719)",8,1,0,0
"(719, 717)",8,1,0,0
"(718, 719)",8,1,0,0
"(719, 718)",8,1,0,0
"(718, 720)",8,1,0,0
"(720, 718)",8,1,0,0
"(719, 720)",8,1,0,0
"(720, 719)",8,1,0,0
"(719, 721)",8,1,0,0
"(721, 719)",8,1,0,0
"(720, 721)",8,1,0,0
"(721, 720)",8,1,0,0
"(720, 722)",8,1,0,0
"(722, 720)",8,1,0,0
"(721, 722)",8,1,0,0
"(722, 721)",8,1,0,0
"(721, 723)",8,1,0,0
"(723, 721)",8,1,0,0
"(722, 723)",8,1,0,0
"(723, 722)",8,1,0,0
"(722, 724)",8,1,0,0
"(724, 722)",8,1,0,0
"(723, 724)",8,1,0,0
"(724, 723)",8,1,0,0
"(723, 725)",8,1,0,0
"(725, 723)",8,1,0,0
"(724, 725)",8,1,0,0
"(725, 724)",8,1,0,0
"(724, 726)",8,1,0,0
"(726, 724)",8,1,0,0
"(725, 726)",8,1,0,0
"(726, 725)",8,1,0,0
"(725, 727)",8,1,0,0
"(727, 725)",8,1,0,0
"(726, 727)",8,1,0,0
"(727, 726)",8,1,0,0
"(726, 728)",8,1,0,0
"(728, 726)",8,1,0,0
"(727, 728)",8,1,0,0
"(728, 727)",8,1,0,0
"(727, 729)",8,1,0,0
"(729, 727)",8,1,0,0
"(728, 729)",8,1,0,0
"(729, 728)",8,1,0,0
"(728, 730)",8,1,0,0
"(730, 728)",8,1,0,0
"(729, 730)",8,1,0,0
"(730, 729)",8,1,0,0
"(729, 731)",8,1,0,0
"(731, 729)",8,1,0,0
"(730, 731)",8,1,0,0
"(731, 730)",8,1,0,0
"(730, 732)",8,1,0,0
"(732, 730)",8,1,0,0
"(731, 732)",8,1,0,0
"(732, 731)",8,1,0,0
"(731, 733)",8,1,0,0
"(733, 731)",8,1,0,0
"(732, 733)",8,1,0,0
"(733, 732)",8,1,0,0
"(732, 734)",8,1,0,0
"(734, 732)",8,1,0,0
"(733, 734)",8,1,0,0
"(734, 733)",8,1,0,0
"(733, 735)",8,1,0,0
"(735, 733)",8,1,0,0
"(734, 735)",8,1,0,0
"(735, 734)",8,1,0,0
"(734, 736)",8,1,0,0
"(736, 734)",8,1,0,0
"(735, 736)",8,1,0,0
"(736, 735)",8,1,0,0
"(735, 737)",8,1,0,0
"(737, 735)",8,1,0,0
"(736, 737)",8,1,0,0
"(737, 736)",8,1,0,0
"(736, 738)",8,1,0,0
"(738, 736)",8,1,0,0
"(737, 738)",8,1,0,0
"(738, 737)",8,1,0,0
"(737, 739)",8,1,0,0
"(739, 737)",8,1,0,0
"(738, 739)",8,1,0,0
"(739, 738)",8,1,0,0
"(738, 740)",8,1,0,0
"(740, 738)",8,1,0,0
"(739, 740)",8,1,0,0
"(740, 739)",8,1,0,0
"(739, 741)",8,1,0,0
"(741, 739)",8,1,0,0
"(740, 741)",8,1,0,0
"(741, 740)",8,1,0,0
"(740, 742)",8,1,0,0
"(742, 740)",8,1,0,0
"(741, 742)",8,1,0,0
"(742, 741)",8,1,0,0
"(741, 743)",8,1,0,0
"(743, 741)",8,1,0,0
"(742, 743)",8,1,0,0
"(743, 742)",8,1,0,0
"(742, 744)",8,1,0,0
"(744, 742)",8,1,0,0
"(743, 744)",8,1,0,0
"(744, 743)",8,1,0,0
"(743, 745)",8,1,0,0
"(745, 743)",8,1,0,0
"(744, 745)",8,1,0,0
"(745, 744)",8,1,0,0
"(744, 746)",8,1,0,0
"(746, 744)",8,1,0,0
"(745, 746)",8,1,0,0
"(746, 745)",8,1,0,0
"(745, 747)",8,1,0,0
"(747, 745)",8,1,0,0
"(746, 747)",8,1,0,0
"(747, 746)",8,1,0,0
"(746, 748)",8,1,0,0
"(748, 746)",8,1,0,0
"(747, 748)",8,1,0,0
"(748, 747)",8,1,0,0
"(747, 749)",8,1,0,0
"(749, 747)",8,1,0,0
"(748, 749)",8,1,0,0
"(749, 748)",8,1,0,0
"(748, 750)",8,1,0,0
"(750, 748)",8,1,0,0
"(749, 750)",8,1,0,0
"(750, 749)",8,1,0,0
"(749, 751)",8,1,0,0
"(751, 749)",8,1,0,0
"(750, 751)",8,1,0,0
"(751, 750)",8,1,0,0
"(750, 752)",8,1,0,0
"(752, 750)",8,1,0,0
"(751, 752)",8,1,0,0
"(752, 751)",8,1,0,0
"(751, 753)",8,1,0,0
"(753, 751)",8,1,0,0
"(752, 753)",8,1,0,0
"(753, 752)",8,1,0,0
"(752, 754)",8,1,0,0
"(754, 752)",8,1,0,0
"(753, 754)",8,1,0,0
"(754, 753)",8,1,0,0
"(753, 755)",8,1,0,0
"(755, 753)",8,1,0,0
"(754, 755)",8,1,0,0
"(755, 754)",8,1,0,0
"(754, 756)",8,1,0,0
"(756, 754)",8,1,0,0
"(755, 756)",8,1,0,0
"(756, 755)",8,1,0,0
"(755, 757)",8,1,0,0
"(757, 755)",8,1,0,0
"(756, 757)",8,1,0,0
"(757, 756)",8,1,0,0
"(756, 758)",8,1,0,0
"(758, 756)",8,1,0,0
"(757, 758)",8,1,0,0
"(758, 757)",8,1,0,0
"(757, 759)",8,1,0,0
"(759, 757)",8,1,0,0
"(758, 759)",8,1,0,0
"(759, 758)",8,1,0,0
"(758, 760)",8,1,0,0
"(760, 758)",8,1,0,0
"(759, 760)",8,1,0,0
"(760, 759)",8,1,0,0
"(759, 761)",8,1,0,0
"(761, 759)",8,1,0,0
"(760, 761)",8,1,0,0
"(761, 760)",8,1,0,0
"(760, 762)",8,1,0,0
"(762, 760)",8,1,0,0
"(761, 762)",8,1,0,0
"(762, 761)",8,1,0,0
"(761, 763)",8,1,0,0
"(763, 761)",8,1,0,0
"(762, 763)",8,1,0,0
"(763, 762)",8,1,0,0
"(762, 764)",8,1,0,0
"(764, 762)",8,1,0,0
"(763, 764)",8,1,0,0
"(764, 763)",8,1,0,0
"(763, 765)",8,1,0,0
"(765, 763)",8,1,0,0
"(764, 765)",8,1,0,0
"(765, 764)",8,1,0,0
"(764, 766)",8,1,0,0
"(766, 764)",8,1,0,0
"(765, 766)",8,1,0,0
"(766, 765)",8,1,0,0
"(765, 767)",8,1,0,0
"(767, 765)",8,1,0,0
"(766, 767)",8,1,0,0
"(767, 766)",8,1,0,0
"(766, 768)",8,1,0,0
"(768, 766)",8,1,0,0
"(767, 768)",8,1,0,0
"(768, 767)",8,1,0,0
"(767, 769)",8,1,0,0
"(769, 767)",8,1,0,0
"(768, 769)",8,1,0,0
"(769, 768)",8,1,0,0
"(768, 770)",8,1,0,0
"(770, 768)",8,1,0,0
"(769, 770)",8,1,0,0
"(770, 769)",8,1,0,0
"(769, 771)",8,1,0,0
"(771, 769)",8,1,0,0
"(770, 771)",8,1,0,0
"(771, 770)",8,1,0,0
"(770, 772)",8,1,0,0
"(772, 770)",8,1,0,0
"(771, 772)",8,1,0,0
"(772, 771)",8,1,0,0
"(771, 773)",8,1,0,0
"(773, 771)",8,1,0,0
"(772, 773)",8,1,0,0
"(773, 772)",8,1,0,0
"(772, 774)",8,1,0,0
"(774, 772)",8,1,0,0
"(773, 774)",8,1,0,0
"(774, 773)",8,1,0,0
"(773, 775)",8,1,0,0
"(775, 773)",8,1,0,0
"(774, 775)",8,1,0,0
"(775, 774)",8,1,0,0
"(774, 776)",8,1,0,0
"(776, 774)",8,1,0,0
"(775, 776)",8,1,0,0
"(776, 775)",8,1,0,0
"(775, 777)",8,1,0,0
"(777, 775)",8,1,0,0
"(776, 777)",8,1,0,0
"(777, 776)",8,1,0,0
"(776, 778)",8,1,0,0
"(778, 776)",8,1,0,0
"(777, 778)",8,1,0,0
"(778, 777)",8,1,0,0
"(777, 779)",8,1,0,0
"(779, 777)",8,1,0,0
"(778, 779)",8,1,0,0
"(779, 778)",8,1,0,0
"(778, 780)",8,1,0,0
"(780, 778)",8,1,0,0
"(779, 780)",8,1,0,0
"(780, 779)",8,1,0,0
"(779, 781)",8,1,0,0
"(781, 779)",8,1,0,0
"(780, 781)",8,1,0,0
"(781, 780)",8,1,0,0
"(780, 782)",8,1,0,0
"(782, 780)",8,1,0,0
"(781, 782)",8,1,0,0
"(782, 781)",8,1,0,0
"(781, 783)",8,1,0,0
"(783, 781)",8,1,0,0
"(782, 783)",8,1,0,0
"(783, 782)",8,1,0,0
"(782, 784)",8,1,0,0
"(784, 782)",8,1,0,0
"(783, 784)",8,1,0,0
"(784, 783)",8,1,0,0
"(783, 785)",8,1,0,0
"(785, 783)",8,1,0,0
"(784, 785)",8,1,0,0
"(785, 784)",8,1,0,0
"(784, 786)",8,1,0,0
"(786, 784)",8,1,0,0
"(785, 786)",8,1,0,0
"(786, 785)",8,1,0,0
"(785, 787)",8,1,0,0
"(787, 785)",8,1,0,0
"(786, 787)",8,1,0,0
"(787, 786)",8,1,0,0
"(786, 788)",8,1,0,0
"(788, 786)",8,1,0,0
"(787, 788)",8,1,0,0
"(788, 787)",8,1,0,0
"(787, 789)",8,1,0,0
"(789, 787)",8,1,0,0
"(788, 789)",8,1,0,0
"(789, 788)",8,1,0,0
"(788, 790)",8,1,0,0
"(790, 788)",8,1,0,0
"(789, 790)",8,1,0,0
"(790, 789)",8,1,0,0
"(789, 791)",8,1,0,0
"(791, 789)",8,1,0,0
"(790, 791)",8,1,0,0
"(791, 790)",8,1,0,0
"(790, 792)",8,1,0,0
"(792, 790)",8,1,0,0
"(791, 792)",8,1,0,0
"(792, 791)",8,1,0,0
"(791, 793)",8,1,0,0
"(793, 791)",8,1,0,0
"(792, 793)",8,1,0,0
"(793, 792)",8,1,0,0
"(792, 794)",8,1,0,0
"(794, 792)",8,1,0,0
"(793, 794)",8,1,0,0
"(794, 793)",8,1,0,0
"(793, 795)",8,1,0,0
"(795, 793)",8,1,0,0
"(794, 795)",8,1,0,0
"(795, 794)",8,1,0,0
"(794, 796)",8,1,0,0
"(796, 794)",8,1,0,0
"(795, 796)",8,1,0,0
"(796, 795)",8,1,0,0
"(795, 797)",8,1,0,0
"(797, 795)",8,1,0,0
"(796, 797)",8,1,0,0
"(797, 796)",8,1,0,0
"(796, 798)",8,1,0,0
"(798, 796)",8,1,0,0
"(797, 798)",8,1,0,0
"(798, 797)",8,1,0,0
"(797, 799)",8,1,0,0
"(799, 797)",8,1,0,0
"(798, 799)",8,1,0,0
"(799, 798)",8,1,0,0
"(798, 800)",8,1,0,0
"(800, 798)",8,1,0,0
"(799, 800)",8,1,0,0
"(800, 799)",8,1,0,0
"(799, 801)",8,1,0,0
"(801, 799)",8,1,0,0
"(800, 801)",8,1,0,0
"(801, 800)",8,1,0,0
"(800, 802)",8,1,0,0
"(802, 800)",8,1,0,0
"(801, 802)",8,1,0,0
"(802, 801)",8,1,0,0
"(801, 803)",8,1,0,0
"(803, 801)",8,1,0,0
"(802, 803)",8,1,0,0
"(803, 802)",8,1,0,0
"(802, 804)",8,1,0,0
"(804, 802)",8,1,0,0
"(803, 804)",8,1,0,0
"(804, 803)",8,1,0,0
"(803, 805)",8,1,0,0
"(805, 803)",8,1,0,0
"(804, 805)",8,1,0,0
"(805, 804)",8,1,0,0
"(804, 806)",8,1,0,0
"(806, 804)",8,1,0,0
"(805, 806)",8,1,0,0
"(806, 805)",8,1,0,0
"(805, 807)",8,1,0,0
"(807, 805)",8,1,0,0
"(806, 807)",8,1,0,0
"(807, 806)",8,1,0,0
"(806, 808)",8,1,0,0
"(808, 806)",8,1,0,0
"(807, 808)",8,1,0,0
"(808, 807)",8,1,0,0
"(807, 809)",8,1,0,0
"(809, 807)",8,1,0,0
"(808, 809)",8,1,0,0
"(809, 808)",8,1,0,0
"(808, 810)",8,1,0,0
"(810, 808)",8,1,0,0
"(809, 810)",8,1,0,0
"(810, 809)",8,1,0,0
"(809, 811)",8,1,0,0
"(811, 809)",8,1,0,0
"(810, 811)",8,1,0,0
"(811, 810)",8,1,0,0
"(810, 812)",8,1,0,0
"(812, 810)",8,1,0,0
"(811, 812)",8,1,0,0
"(812, 811)",8,1,0,0
"(811, 813)",8,1,0,0
"(813, 811)",8,1,0,0
"(812, 813)",8,1,0,0
"(813, 812)",8,1,0,0
"(812, 814)",8,1,0,0
"(814, 812)",8,1,0,0
