flow_id,flow_kind,rank_position_within_kind,rank_sha256,retained_D050,retained_D060,retained_D070,retained_D080,retained_D085,retained_D090,retained_D095,retained_D100,scale
IC_PREV_CC_C13,InterCellPrevious,5,20cdcf65b13c0f1d1680b0f8f603634b962ec61c7cae490d68d18204bafeef5a,True,True,True,True,True,True,True,True,L
IC_PREV_CC_C07,InterCellPrevious,6,2ac956b8873877c9c4343bd4255b334a8722a2632333681d2c058db571098c91,True,True,True,True,True,True,True,True,L
IC_PREV_CC_C12,InterCellPrevious,7,337b48e23e27006dc4377c04e552211b4e9547f9e0a164709a18daa3971f84f8,True,True,True,True,True,True,True,True,L
IC_PREV_CC_C02,InterCellPrevious,8,69f74b17152a525405815a88eed9894ec970ba3871888a0920f54d3c732d0cff,True,True,True,True,True,True,True,True,L
IC_PREV_CC_C16,InterCellPrevious,9,744cdbc024e320a714c67e262f38a705d78f900ea97139044f275ab72bf67747,False,True,True,True,True,True,True,True,L
IC_PREV_CC_C11,InterCellPrevious,10,8eeb6468be65f3153b0914e968305ebcd3775e18a52771f24cf6bed2e10d2aa9,False,False,True,True,True,True,True,True,L
IC_PREV_CC_C06,InterCellPrevious,11,8f14e7b8a2c5fbbc3b48b8032e532f5562c52f252300b76b145fb93ae2c0824c,False,False,True,True,True,True,True,True,L
IC_PREV_CC_C09,InterCellPrevious,12,8f6e5941c32eff73ef99599b48f15612359187a5d0a931dec9aa0d353f0ee3d9,False,False,False,True,True,True,True,True,L
IC_PREV_CC_C14,InterCellPrevious,13,9d78ea9d1c80d3714af3046875e61ed839a3085848ac948ca66e3497e248f0dc,False,False,False,False,True,True,True,True,L
IC_PREV_CC_C08,InterCellPrevious,14,9e5154414295a590a49aa845fb4ddc4faec6150c196f55e40250f08209839531,False,False,False,False,False,True,True,True,L
IC_PREV_CC_C15,InterCellPrevious,15,d20ae2f558a45b9011eabc9afd48f25333a4d182b169712229da4cff66ba0786,False,False,False,False,False,False,True,True,L
IC_PREV_CC_C03,InterCellPrevious,16,f72024d7755f1515ba3b9471f549072e97e56f1f7fed2452794a56d9075895ce,False,False,False,False,False,False,False,True,L
COORD_CC_C15_PLC_C15_M03,MachineCoordination,1,00dacd0ae462d6406a8c317e4e55e5227eb8e56eb1b9bd1df60ba2930c203aeb,True,True,True,True,True,True,True,True,L
COORD_CC_C01_PLC_C01_M01,MachineCoordination,2,03580bf92d4aafd9457e21ba9e6637947c021b826eb19afc7ca7b9898bd4f819,True,True,True,True,True,True,True,True,L
COORD_CC_C03_PLC_C03_M03,MachineCoordination,3,056fa0df4315bd870b8d2a9d44646c152f4dc1a4fcb0fc6b1f8856a188c3dc8a,True,True,True,True,True,True,True,True,L
COORD_CC_C10_PLC_C10_M03,MachineCoordination,4,098868d52fd49ef9e7646a2ebac9acbb71b22578d5c9a7dce44dc040c8876926,True,True,True,True,True,True,True,True,L
COORD_CC_C03_PLC_C03_M01,MachineCoordination,5,17cfc72f7a965820b08dd12435256c7f34d29d5b2c62af91f73fc0267a132799,True,True,True,True,True,True,True,True,L
COORD_CC_C13_PLC_C13_M04,MachineCoordination,6,1ce7f10db1c94b7a62b2819b5d1c7aca9243f95596542953c27ae9f1fefaa3c5,True,True,True,True,True,True,True,True,L
COORD_CC_C06_PLC_C06_M02,MachineCoordination,7,25c7596a9ca1facfb7be7285f7dff88471b5ca5956802815c6f5382f7b64ab35,True,True,True,True,True,True,True,True,L
COORD_CC_C08_PLC_C08_M02,MachineCoordination,8,2b38c8f197aaa7283bedd26a867482e19588e6a86e1e7e3cf3d4c46286409ab1,True,True,True,True,True,True,True,True,L
COORD_CC_C02_PLC_C02_M03,MachineCoordination,9,3067f5b4a42d6e945a84118111aa58b85431d5f0f3f43825845355183edcb20a,True,True,True,True,True,True,True,True,L
COORD_CC_C01_PLC_C01_M02,MachineCoordination,10,337127298d131241ab59e94fecfb816193fdfbfa3b5f267d02b3667cf235fc1d,True,True,True,True,True,True,True,True,L
COORD_CC_C10_PLC_C10_M02,MachineCoordination,11,38e9b83737a77a2d77771311e4e2b1f104f5db9b0f5bdf98c3d0dd9894473e65,True,True,True,True,True,True,True,True,L
COORD_CC_C01_PLC_C01_M03,MachineCoordination,12,42bb0858a12114cecd9761cf876d8afe442c34cf9dc7122d34c075ffbcd8c2ef,True,True,True,True,True,True,True,True,L
COORD_CC_C08_PLC_C08_M01,MachineCoordination,13,447bca140933b5acf4be1e199978f1c13e161f739ecd57ec412bd4420fd18da9,True,True,True,True,True,True,True,True,L
COORD_CC_C14_PLC_C14_M01,MachineCoordination,14,4593ed763858accb942dbbb4b1ba9d13c183ab0df7e2551ab9a2d76951855888,True,True,True,True,True,True,True,True,L
COORD_CC_C09_PLC_C09_M04,MachineCoordination,15,4dad85cb708cb21b9feeaa944481144cbe7d3cdbd155c0893cd22696c66ba379,True,True,True,True,True,True,True,True,L
COORD_CC_C04_PLC_C04_M02,MachineCoordination,16,53018f6424051a8627a9bc00bc5ff5ece172eceadbca74585459eff59a2d5248,True,True,True,True,True,True,True,True,L
COORD_CC_C12_PLC_C12_M04,MachineCoordination,17,598c630f367d18f7c0aa20cb5d07f395b7132252974d1c364cca0d29ba006324,True,True,True,True,True,True,True,True,L
COORD_CC_C02_PLC_C02_M02,MachineCoordination,18,5f279a91741f0f67bf96070cef950ddf09e81891de45143a5c795ac893e143a5,True,True,True,True,True,True,True,True,L
COORD_CC_C07_PLC_C07_M01,MachineCoordination,19,69fc613b73bb69b5d6806b0dd4fea99b66ba554ab278a980cb250443d59c51d9,True,True,True,True,True,True,True,True,L
COORD_CC_C05_PLC_C05_M02,MachineCoordination,20,6bcc5b73b1e9b359c9fef68337461bb4231b02a8e6901b12d220ec172b1af1e1,True,True,True,True,True,True,True,True,L
COORD_CC_C15_PLC_C15_M01,MachineCoordination,21,6e8ca5f675d9d52feecef8980eca5ed7438b54f87ce939cd0d0b09911d6b086e,True,True,True,True,True,True,True,True,L
COORD_CC_C09_PLC_C09_M01,MachineCoordination,22,77b707ad8d28ae03d86c2e65a1eebd67e2fbccb311b2b393d464907a846a1bbf,True,True,True,True,True,True,True,True,L
COORD_CC_C08_PLC_C08_M04,MachineCoordination,23,77be09025a9e0a36dd77d94e4447b329ebf021028399320097bf77767fd2c8b2,True,True,True,True,True,True,True,True,L
COORD_CC_C05_PLC_C05_M01,MachineCoordination,24,788e96043f613cde4fdac59149b61f561ad1017bfd4cdc20d59ce7dedc99a0cc,True,True,True,True,True,True,True,True,L
COORD_CC_C04_PLC_C04_M03,MachineCoordination,25,7b6699aa4f87b9bbcd774efdad3c9416a6710afa9ca210a3260b5b6dd3bd012d,True,True,True,True,True,True,True,True,L
COORD_CC_C05_PLC_C05_M03,MachineCoordination,26,7bebf9e4cd40ced47d34e80bc0f95299ab45865a6275e84aed894e594e4ce19e,True,True,True,True,True,True,True,True,L
COORD_CC_C11_PLC_C11_M01,MachineCoordination,27,7c048b15539ae14fec84ce44b4bc45f494dc8cfb8cbd06965296594d02e2b348,True,True,True,True,True,True,True,True,L
COORD_CC_C07_PLC_C07_M02,MachineCoordination,28,8086c32f925bbf072110d35f58ea1d9e8241ca91faae3f9e0354b9449f75a9b1,True,True,True,True,True,True,True,True,L
COORD_CC_C07_PLC_C07_M04,MachineCoordination,29,8a7d65e615ff7351b1c9efba2a60c75b2ad0afce7299aaf9aa401a1b1526fcb4,True,True,True,True,True,True,True,True,L
COORD_CC_C11_PLC_C11_M04,MachineCoordination,30,8dc27164afcd8981e6553808ab45debf44db1fb32f3d60cbc5f1c4179398b9b9,True,True,True,True,True,True,True,True,L
COORD_CC_C06_PLC_C06_M04,MachineCoordination,31,8ddc4a2e04598ffcab5076abea16232bf7d219674f9e8ce40f0b2cb4db97e539,True,True,True,True,True,True,True,True,L
COORD_CC_C12_PLC_C12_M02,MachineCoordination,32,92249322b453547ece97c2d8db1a495f0049c1ced357c96ff482e44c8572f7e3,True,True,True,True,True,True,True,True,L
COORD_CC_C16_PLC_C16_M01,MachineCoordination,33,922ac71d3010efe4ceb5dfffac9513659206a062635850e76ab7f00a08236e50,False,True,True,True,True,True,True,True,L
COORD_CC_C12_PLC_C12_M03,MachineCoordination,34,92b658eea5b5120998834d091e18a41de20a379cf5f82438fa4628c76e80e198,False,True,True,True,True,True,True,True,L
COORD_CC_C13_PLC_C13_M02,MachineCoordination,35,9ea7c008c66c09ce7ecbb1d7c8eaf16643f0f26fba68094fa255d8f63446e004,False,True,True,True,True,True,True,True,L
COORD_CC_C08_PLC_C08_M03,MachineCoordination,36,9efb82e89092d047b4e6db4bfd32da13c235d8d56587955ee8929e1176b299db,False,True,True,True,True,True,True,True,L
COORD_CC_C02_PLC_C02_M01,MachineCoordination,37,9f41eb266dddd6c25005db79855454de1f0b28772e0dc1fa3015a15b2b9b8cce,False,True,True,True,True,True,True,True,L
COORD_CC_C06_PLC_C06_M03,MachineCoordination,38,9f4d1aa34bf713a070189a264c2686e83bc2aa01874dadad9b14f2aa438ffcc2,False,True,True,True,True,True,True,True,L
COORD_CC_C02_PLC_C02_M04,MachineCoordination,39,a1ea59a9bfdc8f73db0052fe2f2e538d8140184844e5dd4bf529e69d68022e9c,False,False,True,True,True,True,True,True,L
COORD_CC_C16_PLC_C16_M04,MachineCoordination,40,a61548f7e85d3979768f17192c2ef5ba22e9f10df709eb03fc760f7dbf5fff00,False,False,True,True,True,True,True,True,L
COORD_CC_C14_PLC_C14_M03,MachineCoordination,41,aa371691131e4c9bf214c8fd444e3813733a62a3b8dbc68d0d60a99361401202,False,False,True,True,True,True,True,True,L
COORD_CC_C16_PLC_C16_M02,MachineCoordination,42,b163fcc59efdbc9875f865afa274e678004c600f8718330e010685320160097e,False,False,True,True,True,True,True,True,L
COORD_CC_C04_PLC_C04_M04,MachineCoordination,43,b880f508c7d905dabefc6786b2cf37a4055d71069849b9c1621c1321188e61f7,False,False,True,True,True,True,True,True,L
COORD_CC_C13_PLC_C13_M01,MachineCoordination,44,bc80ee3984ad624c213153918a4ecf98a3be584a356e80adf919644ea52a7a30,False,False,True,True,True,True,True,True,L
COORD_CC_C07_PLC_C07_M03,MachineCoordination,45,c645a9e4f3749eac7703ca60e8f4248a859087c19d6685ec04f8991ea0c4a634,False,False,False,True,True,True,True,True,L
COORD_CC_C03_PLC_C03_M04,MachineCoordination,46,c8645cbe4325b7ae2dc669c351674eceb0f97198fd85e24cd593026f6108249e,False,False,False,True,True,True,True,True,L
COORD_CC_C05_PLC_C05_M04,MachineCoordination,47,cb3eea030501f7b37b2b92cb7b5ed015ea812219a0ac9d651699ffa8e61c01c9,False,False,False,True,True,True,True,True,L
COORD_CC_C14_PLC_C14_M04,MachineCoordination,48,d09e424e32e403f77890b3630e963e22655ffac330bc41e7729b2aff8135785e,False,False,False,True,True,True,True,True,L
COORD_CC_C09_PLC_C09_M02,MachineCoordination,49,d4836a6bd2c2ae234a0e2913f105d4b89e3e23fc9307e729b292b17d5d9f472a,False,False,False,True,True,True,True,True,L
COORD_CC_C15_PLC_C15_M04,MachineCoordination,50,dacb6e95561627289fd4dd8993113946234aaf9be40ac1e625dbe707b0a3722b,False,False,False,True,True,True,True,True,L
COORD_CC_C10_PLC_C10_M01,MachineCoordination,51,deb457652243fb00001e5cfdc54d195abf0c6429a636745eb2b97efbdc41ef4c,False,False,False,True,True,True,True,True,L
COORD_CC_C14_PLC_C14_M02,MachineCoordination,52,e238954ee31e4f076e7c8e9ea079da1590c30aa2836d81128eeb04ab7e679f16,False,False,False,False,True,True,True,True,L
COORD_CC_C06_PLC_C06_M01,MachineCoordination,53,e238a5996241ce3a8c1ab0dd2b265183d050f81acd0a5f8f60ff89aeb2c47827,False,False,False,False,True,True,True,True,L
COORD_CC_C13_PLC_C13_M03,MachineCoordination,54,e7541467b0b73d19f98b1e07a9f0be063ec8684605c8afe2751bdca596e7fcb9,False,False,False,False,True,True,True,True,L
COORD_CC_C09_PLC_C09_M03,MachineCoordination,55,e97bbdd784df8a4bf30b6152587bb96f40062da49a6ff1711a0825fd4c6b1069,False,False,False,False,False,True,True,True,L
COORD_CC_C03_PLC_C03_M02,MachineCoordination,56,ecb29990154413fe971f4b4fff31abc701c73b03386ae65b066979285e841e77,False,False,False,False,False,True,True,True,L
COORD_CC_C12_PLC_C12_M01,MachineCoordination,57,efdc6ba7fd688ae37440d8b8f38d0ad545923e9b4e1e15c85af77e9fd3270c73,False,False,False,False,False,True,True,True,L
COORD_CC_C01_PLC_C01_M04,MachineCoordination,58,f3f2de1dc180d0650ab87fad543e1312e54f0b9ec4682afe127c8cc925fd33ce,False,False,False,False,False,False,True,True,L
COORD_CC_C04_PLC_C04_M01,MachineCoordination,59,f7e60fdcfcfcc81891112c47a9363570133488f7282a9e354c445428f92b75c3,False,False,False,False,False,False,True,True,L
COORD_CC_C16_PLC_C16_M03,MachineCoordination,60,f9152101093221f7b2895b7b87a173a0ca0cfed514680d2592424e1989aa48aa,False,False,False,False,False,False,True,True,L
COORD_CC_C11_PLC_C11_M03,MachineCoordination,61,f98cb497f99e1071efdbd9493b882434567b6801c9c394628bfed31a45b9e799,False,False,False,False,False,False,False,True,L
COORD_CC_C10_PLC_C10_M04,MachineCoordination,62,f99e107439c2817930beb74a6f2a20fc78c0f3866241d687b9e31b8a3a81d1f8,False,False,False,False,False,False,False,True,L
COORD_CC_C11_PLC_C11_M02,MachineCoordination,63,fc00bed739421a57bf7b5c4ab4b85db0d368558cd825ef9ee6e151a09e0b337d,False,False,False,False,False,False,False,True,L
COORD_CC_C15_PLC_C15_M02,MachineCoordination,64,fcd20734543cc25c6879c7ee937826cd0973b53ca1eb5daca04f05bd5ad8f408,False,False,False,False,False,False,False,True,L
STAT_PLC_C15_M03,MachineStatus,1,00247d9305850d0b0c3c53178c86fa2b73f19273ca5dadb07fb880c815bff594,True,True,True,True,True,True,True,True,L
STAT_PLC_C08_M02,MachineStatus,2,00c85d725eebd7d2818918c8cb36c224372d48b91a84ba807c14da14f22e416d,True,True,True,True,True,True,True,True,L
STAT_PLC_C03_M01,MachineStatus,3,00da2d47453fda9e7058704648a768a6cb17659a097e68181be41c3f93c72487,True,True,True,True,True,True,True,True,L
STAT_PLC_C12_M01,MachineStatus,4,013eb446cea3901a93f07225c7a5ffed9b64e8f9367dc154daaa4b93d8b98af8,True,True,True,True,True,True,True,True,L
STAT_PLC_C06_M02,MachineStatus,5,057c3af7abf35fad4bacae78ee3cf96076efb10051cd9a5e0ab830a348a3913b,True,True,True,True,True,True,True,True,L
STAT_PLC_C14_M03,MachineStatus,6,0b0cef5b9b98c1554eecd932673c8970573434a6c99c0b0017a3568aad327ce0,True,True,True,True,True,True,True,True,L
STAT_PLC_C07_M04,MachineStatus,7,11d9dd8411a318a0eb6490157b49bc2cda04b039e931103bafb26b6674562b67,True,True,True,True,True,True,True,True,L
STAT_PLC_C11_M01,MachineStatus,8,15cc04436fb1cd244666f44e4498d839565360f6eb33550668ab042e3bcd9dd5,True,True,True,True,True,True,True,True,L
STAT_PLC_C11_M03,MachineStatus,9,19b896e92d4e3ced9b130dd57679ada4b3bf1096b17d27792a50f16251165841,True,True,True,True,True,True,True,True,L
STAT_PLC_C04_M01,MachineStatus,10,1b30355b6f537ac42af8dbd63aec96f2e4e1c4d3b0f5db073ce3baa9d915ff43,True,True,True,True,True,True,True,True,L
STAT_PLC_C10_M01,MachineStatus,11,1b5caa99d570bdee9369e74f12794e575d7961fb899bfb2b7c6f8279ffa9ea7e,True,True,True,True,True,True,True,True,L
STAT_PLC_C10_M03,MachineStatus,12,1d203e0659cd0e9eee13923dbf183579dcb7e7afd1dd8f9972455607bd0b7752,True,True,True,True,True,True,True,True,L
STAT_PLC_C08_M04,MachineStatus,13,227390fde01549c65f82522d9e7c2021918e1d07aaf62084b56fad98df0806c6,True,True,True,True,True,True,True,True,L
STAT_PLC_C12_M03,MachineStatus,14,35892a43110bf5d814a47dd126cd845178654213e53dd149150300b3393d3cbd,True,True,True,True,True,True,True,True,L
STAT_PLC_C12_M02,MachineStatus,15,35f57f36146799b6aee1a0369f2073a396d73ee4fb563a20bffb16859311329e,True,True,True,True,True,True,True,True,L
STAT_PLC_C06_M04,MachineStatus,16,3e4ddbb60d309317222dcbf81b3cd0638578be78584235416cdd8875db0c1f5f,True,True,True,True,True,True,True,True,L
STAT_PLC_C13_M04,MachineStatus,17,49cc11f45e17e3f8125cfac19387721d136fb1ac81a09a8eff31f620e6857ba3,True,True,True,True,True,True,True,True,L
STAT_PLC_C16_M01,MachineStatus,18,56b5470c345286896a9c4dcebe15e690751e9bcc6beddcf79eba41c66d28ab6a,True,True,True,True,True,True,True,True,L
STAT_PLC_C10_M04,MachineStatus,19,5811728e5cceb63f37cc515c10c5dead2d4b462a4391dc5653fcb28d4d9c41c0,True,True,True,True,True,True,True,True,L
STAT_PLC_C04_M04,MachineStatus,20,5bb8faaf303d2616a5764f723bd22ee7ebc2b333212e1a9e0e06cb047812bf41,True,True,True,True,True,True,True,True,L
STAT_PLC_C01_M03,MachineStatus,21,6103ef1c914c427409a7f6646e700a095d54239ece970769c5a31e07f9ceba7a,True,True,True,True,True,True,True,True,L
STAT_PLC_C15_M04,MachineStatus,22,61e2099cd6555a6e2f26d9b55d1b3c314c483f49133b52c330afe20df3edde32,True,True,True,True,True,True,True,True,L
STAT_PLC_C11_M02,MachineStatus,23,645bcbe414a2231b5afbb7de50cd29e4c32339d8e6251561d6ad12c7fe6d1ba3,True,True,True,True,True,True,True,True,L
STAT_PLC_C04_M02,MachineStatus,24,67d02e5cde6754fb9a2372552b5101e4f003bf18a1069b70e46281a68b16e6fd,True,True,True,True,True,True,True,True,L
STAT_PLC_C02_M04,MachineStatus,25,6ae9f1fe4dc0d17c4a781e2c32d6559c27638d4dfe14db2c1f752291a5a493a1,True,True,True,True,True,True,True,True,L
STAT_PLC_C03_M02,MachineStatus,26,724aef4ef984c38f5638d05d5b7d2797ea68cb39e9292984b2e9a26fe8af66c0,True,True,True,True,True,True,True,True,L
STAT_PLC_C05_M02,MachineStatus,27,79c4311f5e7945fe928296332be801c6e1054b226e82266d41693cbd1965158e,True,True,True,True,True,True,True,True,L
STAT_PLC_C10_M02,MachineStatus,28,7b939c5f0dba5742d320536b423dcf207f042cbcaa507c981ce47fb3adf2bb23,True,True,True,True,True,True,True,True,L
STAT_PLC_C09_M03,MachineStatus,29,7d72a2b6f59387e50eb4e59f238404d4533a6fd00289f10afd0209096d3da8b4,True,True,True,True,True,True,True,True,L
STAT_PLC_C02_M01,MachineStatus,30,7e342a093b623bbea6b75f5b0b7dc666a31b751cb1a11f1b9de0366880668203,True,True,True,True,True,True,True,True,L
STAT_PLC_C11_M04,MachineStatus,31,8b8d0ee917a45e48bed90e7f5204fa9c617eea21fb3357ffd2924fa22c8fd46f,True,True,True,True,True,True,True,True,L
STAT_PLC_C14_M02,MachineStatus,32,905b5322188290c22bcda55efd358e35e67d3caf86d730c7e0e19240ef435d2d,True,True,True,True,True,True,True,True,L
STAT_PLC_C15_M02,MachineStatus,33,917fc048444d3e81887fdf88c263bad432a75cc72e1d22642d48e2a8628329a0,False,True,True,True,True,True,True,True,L
STAT_PLC_C01_M01,MachineStatus,34,93b69995549915bda5a3ea3a24266f9ee8bca59359f97e785dd01c3365fca617,False,True,True,True,True,True,True,True,L
STAT_PLC_C07_M02,MachineStatus,35,a066797fa7f847cd1b51e00609874fe20cae8733399961d8b4f6c88a23242f22,False,True,True,True,True,True,True,True,L
STAT_PLC_C04_M03,MachineStatus,36,a0f57e02472a5db0d1b2909032c3134ddbbdf8e529498a1c7e7f3d65826ce0c7,False,True,True,True,True,True,True,True,L
STAT_PLC_C03_M04,MachineStatus,37,a4499c29cbb15050e3100e70a527e9e21c0db62ce88b8edc6e8d96980693e845,False,True,True,True,True,True,True,True,L
STAT_PLC_C07_M01,MachineStatus,38,a998d4e9d4f10a064b2f6f17e0d32077b288b1246829d56891e31d5912356be3,False,True,True,True,True,True,True,True,L
STAT_PLC_C14_M01,MachineStatus,39,ab452a3433692511d6c8c5c0e62dc613a5ac4b01627c7dc726f73d6dc3a2f718,False,False,True,True,True,True,True,True,L
STAT_PLC_C13_M03,MachineStatus,40,af90fa92f89f7d77dce1580b8ab39c3a4a0be1457b60d53b67e2e0affd73af01,False,False,True,True,True,True,True,True,L
STAT_PLC_C01_M02,MachineStatus,41,b3d843e44e80384838a93f1df988b815c23816306dfe9d453bb5ccb8c7d3f8db,False,False,True,True,True,True,True,True,L
STAT_PLC_C08_M01,MachineStatus,42,b46d726715d9b3314288466bc2a6acc444a5853f01e4b3975e7ddd1a3438d6a7,False,False,True,True,True,True,True,True,L
STAT_PLC_C09_M01,MachineStatus,43,b525f50ac2b4599f671bdebbd93527ed63f0d503af5caa2fc2c139ea1e738e5f,False,False,True,True,True,True,True,True,L
STAT_PLC_C12_M04,MachineStatus,44,bacd5b50932974f83bbdd52c8a1a57ce5822f46692e91efdf564cec977ce5547,False,False,True,True,True,True,True,True,L
STAT_PLC_C14_M04,MachineStatus,45,bf62217b16a1fa18a4596e949860196c96e90e24bf3574a985c3318fafe1cd1c,False,False,False,True,True,True,True,True,L
STAT_PLC_C15_M01,MachineStatus,46,c8ee79575508900555cecce5af434a933b4c08f55c072a60506b9a568c52ddcf,False,False,False,True,True,True,True,True,L
STAT_PLC_C02_M03,MachineStatus,47,d54b7f670f1dcb8e3afc02ece41f755a32ff30fc05ec0994177f5d9d06d7f3b2,False,False,False,True,True,True,True,True,L
STAT_PLC_C01_M04,MachineStatus,48,d66f8f65c3a82f845a691401a9e2ca84289601525e83e35beea6661846119955,False,False,False,True,True,True,True,True,L
STAT_PLC_C05_M03,MachineStatus,49,d78fc51efabd7b9ad1018350253480eae3483e820ca48360c370a6abf54cbfd1,False,False,False,True,True,True,True,True,L
STAT_PLC_C02_M02,MachineStatus,50,d8aced9b4773e1c2baf529069136181b980eea98b7b73c2ed8ff11fed39789c3,False,False,False,True,True,True,True,True,L
STAT_PLC_C03_M03,MachineStatus,51,da3aeb7ca303e986f9dbd1eb4b7cd3f05c59381e87f8cbc933a56a778e3f569f,False,False,False,True,True,True,True,True,L
STAT_PLC_C13_M02,MachineStatus,52,dc4ba7a48983e307716375178b63573dfb326b50c99a715767667b4bb0a29cfa,False,False,False,False,True,True,True,True,L
STAT_PLC_C09_M04,MachineStatus,53,dfe6d48b4983bb03f6a49948de8d09c389bdce2620b665f47ad3a9af59458484,False,False,False,False,True,True,True,True,L
STAT_PLC_C09_M02,MachineStatus,54,e4a4615d9ffd432f42543be3d1e14dd5a8e251b18313d0c99925e286272424cb,False,False,False,False,True,True,True,True,L
STAT_PLC_C13_M01,MachineStatus,55,e5bbcdc198f51084dad0caa8a00c132f1f1207a1e867ef392e48461a0978db9d,False,False,False,False,False,True,True,True,L
STAT_PLC_C06_M03,MachineStatus,56,e6e5967ebcf66af7b8560bfb75d1ace301cb4ad6d0033524dfd01d1e98934006,False,False,False,False,False,True,True,True,L
STAT_PLC_C05_M04,MachineStatus,57,e8c1271016d70240d9a2da1bf419b08fd939d45169b37e83d8421279889b43e2,False,False,False,False,False,True,True,True,L
STAT_PLC_C05_M01,MachineStatus,58,f054766b1e0418d2a58fce9c2930ef86392f3c60976a90aa768abecda4e41d0d,False,False,False,False,False,False,True,True,L
STAT_PLC_C06_M01,MachineStatus,59,f09cfe29b1d29d916e8133a198499bd5f5ef54ab43a8a6d39468dfef169237e2,False,False,False,False,False,False,True,True,L
STAT_PLC_C16_M04,MachineStatus,60,f2a411a54a3c2862ee9a1c6dd90ebec61731ad390c0cdc553201e7362e653e20,False,False,False,False,False,False,True,True,L
STAT_PLC_C16_M03,MachineStatus,61,f2f76030ca7ef938ecab99271707541ca76916a4553a4c2ea212b0b61f3c00e1,False,False,False,False,False,False,False,True,L
STAT_PLC_C07_M03,MachineStatus,62,f7505d6758fbc6c937d8245299c629a78ab7b35c8a50e454eafa0591b28796bc,False,False,False,False,False,False,False,True,L
STAT_PLC_C08_M03,MachineStatus,63,febb8a3f506c22341f8dcc45a2a37261a8a8c11c0111b8d772fe6c2528611ed1,False,False,False,False,False,False,False,True,L
STAT_PLC_C16_M02,MachineStatus,64,ff3e260031d68e30f7c1af8648f551cbbc162c5586df42a36f9eb66b2dbac77c,False,False,False,False,False,False,False,True,L
SC_S4_C04_M02,SensorCyclic,1,004988fe31ae2b3d249a83496f79606a3150c8121b2704ba287f6f402f840a74,True,True,True,True,True,True,True,True,L
SC_S3_C06_M03,SensorCyclic,2,00534d719b0d61832ff3da95f9c22b45f3a1fd42609ec788b74ad8f78ac7607a,True,True,True,True,True,True,True,True,L
SC_S4_C11_M04,SensorCyclic,3,0114fe29fcef9f50b94a09aded148aeddfd7362399d5129d3ac531c39161aa9f,True,True,True,True,True,True,True,True,L
SC_S2_C09_M02,SensorCyclic,4,0648571ce1e7f6d71aad165c554e0337ae81052b4c25dd75b152b8345861fc46,True,True,True,True,True,True,True,True,L
SC_S2_C08_M01,SensorCyclic,5,06c2c7a5a6b387f9448bd417896207fd4b9100654ba34b52ad7dc5235edaa49b,True,True,True,True,True,True,True,True,L
SC_S3_C04_M02,SensorCyclic,6,0793692703b7f9d66960d5cb72e5275495d7e26ed9583b8dcce3291926fe311f,True,True,True,True,True,True,True,True,L
SC_S2_C11_M04,SensorCyclic,7,08cfadaf934bbd58ec23acb5e81bf37cef98fbdeaa300d99aaca7d949bd42005,True,True,True,True,True,True,True,True,L
SC_S4_C13_M01,SensorCyclic,8,08e7ce85f20512868e9c8b11eb4c6fdb67b4ba8d3d546b63801a5ed2a2223ca8,True,True,True,True,True,True,True,True,L
SC_S1_C03_M03,SensorCyclic,9,09774262eca7fd274d63d982c2185eed28db5b1992a418d722fcc48fecf04c51,True,True,True,True,True,True,True,True,L
SC_S1_C06_M01,SensorCyclic,10,0aea40b81bd92f94542d12d17f4f6f70da38dee5ed0aadf251224b6d73220260,True,True,True,True,True,True,True,True,L
SC_S1_C12_M01,SensorCyclic,11,0c7d2c13e2ab982f9675c62979444d1d51e780aa6943550d0088bfcde77f6f8e,True,True,True,True,True,True,True,True,L
SC_S4_C07_M03,SensorCyclic,12,0cfd1a82442a6e65023863467ba56e7a4f63eeec386d18fa84c3eb77aaf0a0d3,True,True,True,True,True,True,True,True,L
SC_S1_C06_M02,SensorCyclic,13,0ddf0a306c23f5be42f04dba5343dfd6a0efaf37c895f57cf7be3a6e560a4a04,True,True,True,True,True,True,True,True,L
SC_S3_C04_M01,SensorCyclic,14,0f1b3638ad6436656ab8e41c281fae730f516e6e9f0f832b5736bc0444ffd11d,True,True,True,True,True,True,True,True,L
SC_S4_C14_M01,SensorCyclic,15,0fcf974cd209896cf2ef8ea5b5206259fb539c7fc19f320155f19def62e2f3a2,True,True,True,True,True,True,True,True,L
SC_S4_C06_M04,SensorCyclic,16,1000784a25d227a1be6b39434744f229838cb652793df640d369ea329478cbf9,True,True,True,True,True,True,True,True,L
SC_S1_C02_M02,SensorCyclic,17,123a34a965d1e5d4f770a94469d4094665464d8e1ba8066f1e97e98af92f4431,True,True,True,True,True,True,True,True,L
SC_S1_C09_M01,SensorCyclic,18,12b6b2933a7319d8243e0112ffc1a812fb9a8dbcb775608294a701b874ad8304,True,True,True,True,True,True,True,True,L
SC_S4_C08_M04,SensorCyclic,19,13051057fd9b5457025db0dd20a18d31f9f5191827b9fd688985f7abaeff6da8,True,True,True,True,True,True,True,True,L
SC_S1_C04_M02,SensorCyclic,20,130d9ae8e6120d2b8fe3cd93fd1dcab0b9614c18d8eead665579cdf8c76b7c18,True,True,True,True,True,True,True,True,L
SC_S2_C06_M02,SensorCyclic,21,15a644c27277687f994c13b9953ea6f740117a7a90a99930937533228394fe0f,True,True,True,True,True,True,True,True,L
