K12_candidate_count,K12_completion,K12_transition,K16_candidate_count,K16_completion,K16_transition,K5_candidate_count,K5_completion,K8_candidate_count,K8_completion,K8_transition,backend,flow_id,flow_kind,scenario
8,FULLY_SCHEDULED,ALWAYS_SUCCESS,8,FULLY_SCHEDULED,ALWAYS_SUCCESS,5,FULLY_SCHEDULED,8,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,IC_NEXT_CC_C16,InterCellNext,L_REDSTAR
8,FULLY_SCHEDULED,ALWAYS_SUCCESS,8,FULLY_SCHEDULED,ALWAYS_SUCCESS,5,FULLY_SCHEDULED,8,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,IC_PREV_CC_C01,InterCellPrevious,L_REDSTAR
8,FULLY_SCHEDULED,ALWAYS_SUCCESS,8,FULLY_SCHEDULED,ALWAYS_SUCCESS,5,FULLY_SCHEDULED,8,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,IC_PREV_CC_C02,InterCellPrevious,L_REDSTAR
6,ZERO_SCHEDULED,ALWAYS_HNF,6,ZERO_SCHEDULED,ALWAYS_HNF,5,ZERO_SCHEDULED,6,ZERO_SCHEDULED,ALWAYS_HNF,H2S,IC_PREV_CC_C03,InterCellPrevious,L_REDSTAR
4,FULLY_SCHEDULED,ALWAYS_SUCCESS,4,FULLY_SCHEDULED,ALWAYS_SUCCESS,4,FULLY_SCHEDULED,4,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,IC_PREV_CC_C04,InterCellPrevious,L_REDSTAR
4,FULLY_SCHEDULED,ALWAYS_SUCCESS,4,FULLY_SCHEDULED,ALWAYS_SUCCESS,4,FULLY_SCHEDULED,4,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,IC_PREV_CC_C05,InterCellPrevious,L_REDSTAR
8,FULLY_SCHEDULED,ALWAYS_SUCCESS,8,FULLY_SCHEDULED,ALWAYS_SUCCESS,5,FULLY_SCHEDULED,8,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,IC_PREV_CC_C06,InterCellPrevious,L_REDSTAR
6,FULLY_SCHEDULED,ALWAYS_SUCCESS,6,FULLY_SCHEDULED,ALWAYS_SUCCESS,5,FULLY_SCHEDULED,6,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,IC_PREV_CC_C07,InterCellPrevious,L_REDSTAR
8,FULLY_SCHEDULED,ALWAYS_SUCCESS,8,FULLY_SCHEDULED,ALWAYS_SUCCESS,5,FULLY_SCHEDULED,8,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,IC_PREV_CC_C08,InterCellPrevious,L_REDSTAR
8,FULLY_SCHEDULED,ALWAYS_SUCCESS,8,FULLY_SCHEDULED,ALWAYS_SUCCESS,5,FULLY_SCHEDULED,8,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,IC_PREV_CC_C09,InterCellPrevious,L_REDSTAR
8,FULLY_SCHEDULED,ALWAYS_SUCCESS,8,FULLY_SCHEDULED,ALWAYS_SUCCESS,5,FULLY_SCHEDULED,8,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,IC_PREV_CC_C10,InterCellPrevious,L_REDSTAR
8,FULLY_SCHEDULED,ALWAYS_SUCCESS,8,FULLY_SCHEDULED,ALWAYS_SUCCESS,5,FULLY_SCHEDULED,8,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,IC_PREV_CC_C11,InterCellPrevious,L_REDSTAR
6,FULLY_SCHEDULED,ALWAYS_SUCCESS,6,FULLY_SCHEDULED,ALWAYS_SUCCESS,5,FULLY_SCHEDULED,6,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,IC_PREV_CC_C12,InterCellPrevious,L_REDSTAR
4,FULLY_SCHEDULED,ALWAYS_SUCCESS,4,FULLY_SCHEDULED,ALWAYS_SUCCESS,4,FULLY_SCHEDULED,4,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,IC_PREV_CC_C13,InterCellPrevious,L_REDSTAR
6,FULLY_SCHEDULED,ALWAYS_SUCCESS,6,FULLY_SCHEDULED,ALWAYS_SUCCESS,5,FULLY_SCHEDULED,6,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,IC_PREV_CC_C14,InterCellPrevious,L_REDSTAR
8,FULLY_SCHEDULED,ALWAYS_SUCCESS,8,FULLY_SCHEDULED,ALWAYS_SUCCESS,5,FULLY_SCHEDULED,8,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,IC_PREV_CC_C15,InterCellPrevious,L_REDSTAR
8,FULLY_SCHEDULED,ALWAYS_SUCCESS,8,FULLY_SCHEDULED,ALWAYS_SUCCESS,5,FULLY_SCHEDULED,8,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,IC_PREV_CC_C16,InterCellPrevious,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C01_M01,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C01_M02,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C01_M03,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C01_M04,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C02_M01,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C02_M02,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C02_M03,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C02_M04,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C03_M01,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C03_M02,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C03_M03,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C03_M04,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C04_M01,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C04_M02,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C04_M03,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C04_M04,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C05_M01,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C05_M02,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C05_M03,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C05_M04,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C06_M01,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C06_M02,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C06_M03,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C06_M04,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C07_M01,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C07_M02,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C07_M03,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C07_M04,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C08_M01,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C08_M02,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C08_M03,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C08_M04,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C09_M01,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C09_M02,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C09_M03,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C09_M04,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C10_M01,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C10_M02,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C10_M03,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C10_M04,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C11_M01,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C11_M02,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C11_M03,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C11_M04,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C12_M01,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C12_M02,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C12_M03,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C12_M04,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C13_M01,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C13_M02,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C13_M03,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C13_M04,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C14_M01,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C14_M02,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C14_M03,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C14_M04,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C15_M01,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C15_M02,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C15_M03,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C15_M04,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C16_M01,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C16_M02,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C16_M03,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S1_C16_M04,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S2_C01_M01,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S2_C01_M02,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S2_C01_M03,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S2_C01_M04,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S2_C02_M01,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S2_C02_M02,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S2_C02_M03,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S2_C02_M04,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S2_C03_M01,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S2_C03_M02,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S2_C03_M03,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S2_C03_M04,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S2_C04_M01,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S2_C04_M02,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S2_C04_M03,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S2_C04_M04,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S2_C05_M01,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S2_C05_M02,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S2_C05_M03,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S2_C05_M04,SensorCyclic,L_REDSTAR
2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,2,FULLY_SCHEDULED,2,FULLY_SCHEDULED,ALWAYS_SUCCESS,H2S,SC_S2_C06_M01,SensorCyclic,L_REDSTAR
